age,job,marital,education,default,balance,housing,loan,contact,day,quarter,duration,campaign,pdays,previous,poutcome,y
51,workforce,married,secondary,0,0,1,0,unknown,5,second,173,2,-1,0,unknown,0
49,workforce,married,unknown,0,403,1,0,unknown,5,second,241,2,-1,0,unknown,0
48,manager,married,secondary,0,161,1,0,unknown,5,second,224,3,-1,0,unknown,0
32,workforce,divorced,tertiary,0,2558,0,0,unknown,5,second,148,2,-1,0,unknown,0
31,manager,single,secondary,0,98,1,0,unknown,5,second,196,2,-1,0,unknown,0
55,manager,single,tertiary,0,115,0,0,unknown,5,second,111,4,-1,0,unknown,0
40,workforce,single,secondary,0,436,1,0,unknown,5,second,231,3,-1,0,unknown,0
47,workforce,married,tertiary,0,831,1,0,unknown,5,second,316,3,-1,0,unknown,0
57,workforce,married,unknown,0,206,1,0,unknown,5,second,216,3,-1,0,unknown,0
41,workforce,married,secondary,0,290,1,0,unknown,5,second,240,2,-1,0,unknown,0
48,workforce,married,secondary,0,1,0,0,unknown,5,second,669,3,-1,0,unknown,0
42,workforce,married,unknown,0,57,1,0,unknown,5,second,425,2,-1,0,unknown,0
30,workforce,single,secondary,0,-457,1,0,unknown,5,second,143,2,-1,0,unknown,0
58,manager,single,tertiary,0,1387,1,0,unknown,5,second,174,5,-1,0,unknown,0
45,manager,divorced,tertiary,0,24598,1,0,unknown,5,second,313,3,-1,0,unknown,0
49,workforce,married,secondary,0,30,1,0,unknown,5,second,135,4,-1,0,unknown,0
42,manager,single,secondary,0,1022,1,0,unknown,5,second,146,2,-1,0,unknown,0
53,workforce,married,secondary,0,56,1,1,unknown,5,second,152,2,-1,0,unknown,0
51,manager,single,secondary,1,-2,0,0,unknown,5,second,402,3,-1,0,unknown,0
32,workforce,single,secondary,0,121,1,0,unknown,5,second,213,2,-1,0,unknown,0
41,workforce,single,secondary,0,842,1,0,unknown,5,second,144,3,-1,0,unknown,0
43,manager,divorced,secondary,0,693,1,0,unknown,5,second,124,3,-1,0,unknown,0
40,workforce,divorced,secondary,0,-333,1,0,unknown,5,second,183,2,-1,0,unknown,0
50,workforce,married,primary,0,1533,1,0,unknown,5,second,325,2,-1,0,unknown,0
34,manager,married,tertiary,0,46,1,0,unknown,5,second,39,4,-1,0,unknown,0
53,workforce,married,unknown,0,18,0,0,unknown,5,second,503,2,-1,0,unknown,0
45,workforce,married,secondary,0,44,1,0,unknown,5,second,95,4,-1,0,unknown,0
39,workforce,married,primary,0,-100,1,0,unknown,5,second,680,2,-1,0,unknown,0
44,workforce,married,tertiary,0,510,1,0,unknown,5,second,421,4,-1,0,unknown,0
55,manager,married,tertiary,0,685,1,0,unknown,5,second,174,3,-1,0,unknown,0
46,manager,single,tertiary,0,187,1,0,unknown,5,second,113,2,-1,0,unknown,0
45,workforce,married,secondary,0,66,1,0,unknown,5,second,808,2,-1,0,unknown,0
34,manager,married,secondary,0,560,1,0,unknown,5,second,198,3,-1,0,unknown,0
36,workforce,married,secondary,0,0,1,0,unknown,5,second,195,2,-1,0,unknown,0
59,nonworker,divorced,unknown,0,27,0,0,unknown,5,second,347,3,-1,0,unknown,0
31,manager,single,secondary,0,12,1,0,unknown,5,second,208,2,-1,0,unknown,0
44,workforce,single,secondary,0,34,1,0,unknown,5,second,404,4,-1,0,unknown,0
33,independent,single,tertiary,0,1068,1,0,unknown,5,second,396,2,-1,0,unknown,0
40,workforce,married,secondary,0,211,1,0,unknown,5,second,216,4,-1,0,unknown,0
46,manager,single,tertiary,0,377,1,0,unknown,5,second,98,2,-1,0,unknown,0
48,manager,married,tertiary,0,263,1,0,unknown,5,second,350,2,-1,0,unknown,0
42,workforce,married,secondary,0,1263,1,0,unknown,6,second,114,2,-1,0,unknown,0
27,workforce,married,secondary,0,8,1,0,unknown,6,second,88,3,-1,0,unknown,0
48,manager,married,secondary,0,126,1,1,unknown,6,second,379,2,-1,0,unknown,0
59,manager,married,secondary,0,230,1,0,unknown,6,second,190,3,-1,0,unknown,0
46,workforce,married,tertiary,0,841,1,0,unknown,6,second,158,1,-1,0,unknown,0
38,manager,divorced,secondary,0,308,1,0,unknown,6,second,102,1,-1,0,unknown,0
43,manager,divorced,tertiary,0,1,1,0,unknown,6,second,306,1,-1,0,unknown,0
38,manager,divorced,tertiary,0,86,1,0,unknown,6,second,218,1,-1,0,unknown,0
23,nonworker,single,secondary,0,157,1,0,unknown,6,second,54,1,-1,0,unknown,0
34,workforce,married,secondary,0,22,1,0,unknown,6,second,344,1,-1,0,unknown,0
38,manager,married,secondary,0,46,1,1,unknown,6,second,195,1,-1,0,unknown,0
37,workforce,married,secondary,0,1293,0,0,unknown,6,second,652,1,-1,0,unknown,0
25,manager,single,secondary,0,122,1,0,unknown,6,second,286,1,-1,0,unknown,0
48,workforce,married,unknown,0,131,1,0,unknown,6,second,189,1,-1,0,unknown,0
49,workforce,single,secondary,0,143,1,0,unknown,6,second,83,1,-1,0,unknown,0
38,manager,single,secondary,0,393,0,0,unknown,6,second,184,2,-1,0,unknown,0
43,workforce,married,primary,0,98,1,0,unknown,6,second,235,1,-1,0,unknown,0
33,manager,married,tertiary,0,0,1,0,unknown,6,second,290,1,-1,0,unknown,0
55,workforce,married,secondary,0,224,1,0,unknown,6,second,232,1,-1,0,unknown,0
38,workforce,married,secondary,0,757,1,0,unknown,6,second,133,1,-1,0,unknown,0
49,workforce,married,secondary,0,245,1,1,unknown,6,second,318,1,-1,0,unknown,0
40,manager,married,secondary,0,8486,0,0,unknown,6,second,260,3,-1,0,unknown,0
43,manager,married,unknown,0,350,0,0,unknown,6,second,437,1,-1,0,unknown,0
38,workforce,married,secondary,0,20,1,0,unknown,6,second,402,1,-1,0,unknown,0
58,workforce,married,secondary,0,1667,1,1,unknown,6,second,85,1,-1,0,unknown,0
57,workforce,married,unknown,0,345,1,0,unknown,6,second,125,1,-1,0,unknown,0
32,nonworker,married,secondary,0,10,1,0,unknown,6,second,501,4,-1,0,unknown,0
56,manager,married,tertiary,0,830,1,1,unknown,6,second,1201,1,-1,0,unknown,1
58,workforce,divorced,unknown,0,29,1,0,unknown,6,second,253,1,-1,0,unknown,0
60,nonworker,divorced,secondary,0,545,1,0,unknown,6,second,1030,1,-1,0,unknown,1
37,workforce,married,tertiary,0,8730,1,0,unknown,6,second,149,1,-1,0,unknown,0
46,workforce,divorced,tertiary,0,477,1,0,unknown,6,second,114,1,-1,0,unknown,0
27,manager,married,secondary,0,4,1,0,unknown,6,second,243,1,-1,0,unknown,0
43,workforce,married,secondary,0,1205,1,0,unknown,6,second,769,2,-1,0,unknown,0
32,workforce,single,secondary,0,0,1,1,unknown,6,second,135,3,-1,0,unknown,0
40,manager,single,secondary,0,263,1,0,unknown,6,second,231,1,-1,0,unknown,0
38,manager,married,secondary,0,1,0,0,unknown,6,second,76,1,-1,0,unknown,0
34,workforce,married,secondary,0,283,0,1,unknown,6,second,199,1,-1,0,unknown,0
47,workforce,married,primary,0,206,1,0,unknown,6,second,152,1,-1,0,unknown,0
42,nonworker,married,primary,0,17,1,0,unknown,6,second,124,1,-1,0,unknown,0
48,workforce,married,secondary,0,141,1,1,unknown,6,second,424,1,-1,0,unknown,0
29,independent,single,tertiary,0,16,1,0,unknown,6,second,43,1,-1,0,unknown,0
50,workforce,married,secondary,0,206,1,0,unknown,6,second,154,1,-1,0,unknown,0
52,workforce,married,unknown,0,7,0,0,unknown,6,second,203,2,-1,0,unknown,0
50,manager,married,tertiary,0,0,0,0,unknown,6,second,326,1,-1,0,unknown,0
58,nonworker,married,tertiary,0,0,0,0,unknown,6,second,393,1,-1,0,unknown,0
46,workforce,divorced,primary,0,1927,1,0,unknown,6,second,241,3,-1,0,unknown,0
38,workforce,married,secondary,0,284,1,0,unknown,6,second,483,1,-1,0,unknown,0
46,workforce,married,secondary,0,1660,1,0,unknown,6,second,259,1,-1,0,unknown,0
32,workforce,single,secondary,0,406,1,0,unknown,6,second,227,1,-1,0,unknown,0
51,workforce,married,primary,0,230,1,0,unknown,6,second,673,1,-1,0,unknown,0
39,manager,single,secondary,0,-25,1,0,unknown,6,second,576,1,-1,0,unknown,0
48,manager,married,secondary,0,182,1,0,unknown,6,second,180,2,-1,0,unknown,0
36,independent,married,tertiary,0,1169,1,0,unknown,6,second,168,2,-1,0,unknown,0
34,manager,divorced,secondary,0,67,1,0,unknown,6,second,90,1,-1,0,unknown,0
40,workforce,married,secondary,0,77,0,0,unknown,6,second,505,1,-1,0,unknown,0
43,nonworker,married,secondary,0,0,1,0,unknown,6,second,245,1,-1,0,unknown,0
52,workforce,divorced,primary,0,55,1,1,unknown,6,second,186,1,-1,0,unknown,0
33,workforce,married,secondary,1,72,1,0,unknown,6,second,623,1,-1,0,unknown,0
49,manager,single,tertiary,0,163,1,0,unknown,6,second,496,3,-1,0,unknown,0
32,manager,single,tertiary,0,151,1,0,unknown,6,second,118,1,-1,0,unknown,0
39,manager,single,secondary,0,113,1,0,unknown,6,second,342,1,-1,0,unknown,0
40,workforce,married,secondary,0,0,1,0,unknown,6,second,225,1,-1,0,unknown,0
38,workforce,single,tertiary,0,9,1,0,unknown,6,second,185,3,-1,0,unknown,0
43,manager,married,secondary,0,375,1,0,unknown,6,second,196,2,-1,0,unknown,0
39,workforce,married,secondary,0,1142,1,0,unknown,6,second,276,1,-1,0,unknown,0
54,workforce,married,primary,0,2102,1,0,unknown,6,second,76,1,-1,0,unknown,0
38,workforce,single,tertiary,0,4325,1,0,unknown,6,second,87,1,-1,0,unknown,0
40,workforce,married,secondary,0,217,1,0,unknown,6,second,195,1,-1,0,unknown,0
55,manager,married,secondary,0,131,1,0,unknown,6,second,744,1,-1,0,unknown,0
42,manager,married,tertiary,0,1680,1,0,unknown,6,second,765,1,-1,0,unknown,0
39,workforce,married,secondary,0,0,1,0,unknown,6,second,262,1,-1,0,unknown,0
40,workforce,married,primary,0,46,1,0,unknown,6,second,119,1,-1,0,unknown,0
32,workforce,married,secondary,0,320,1,0,unknown,6,second,198,2,-1,0,unknown,0
55,manager,married,secondary,0,183,1,0,unknown,6,second,150,1,-1,0,unknown,0
45,workforce,married,secondary,0,39,0,0,unknown,6,second,241,1,-1,0,unknown,0
35,manager,single,tertiary,0,560,1,0,unknown,6,second,181,1,-1,0,unknown,0
58,workforce,divorced,secondary,0,469,0,0,unknown,6,second,196,1,-1,0,unknown,0
35,manager,married,secondary,0,530,1,0,unknown,6,second,149,1,-1,0,unknown,0
49,workforce,married,primary,0,61,1,0,unknown,6,second,246,1,-1,0,unknown,0
34,workforce,single,tertiary,0,242,1,0,unknown,6,second,112,1,-1,0,unknown,0
36,workforce,married,secondary,0,139,1,0,unknown,6,second,309,2,-1,0,unknown,0
24,independent,single,secondary,0,0,1,0,unknown,6,second,278,1,-1,0,unknown,0
34,workforce,married,secondary,0,367,1,0,unknown,6,second,140,1,-1,0,unknown,0
51,manager,divorced,secondary,0,228,1,0,unknown,6,second,136,1,-1,0,unknown,0
39,workforce,single,unknown,0,45248,1,0,unknown,6,second,1623,1,-1,0,unknown,1
50,independent,married,unknown,0,-84,1,0,unknown,6,second,101,1,-1,0,unknown,0
32,workforce,single,secondary,0,310,1,0,unknown,6,second,144,1,-1,0,unknown,0
42,workforce,married,unknown,0,132,1,0,unknown,6,second,238,1,-1,0,unknown,0
50,workforce,married,secondary,0,797,1,0,unknown,6,second,354,1,-1,0,unknown,0
40,workforce,married,secondary,0,71,0,0,unknown,6,second,79,1,-1,0,unknown,0
46,manager,divorced,unknown,0,2,1,0,unknown,6,second,187,1,-1,0,unknown,0
37,manager,married,tertiary,0,231,1,1,unknown,6,second,451,2,-1,0,unknown,0
34,workforce,married,secondary,0,270,1,1,unknown,6,second,159,1,-1,0,unknown,0
44,workforce,married,secondary,0,274,1,1,unknown,6,second,409,1,-1,0,unknown,0
40,manager,single,secondary,0,-109,1,1,unknown,6,second,170,1,-1,0,unknown,0
37,workforce,married,secondary,0,1,1,0,unknown,6,second,608,1,-1,0,unknown,1
33,workforce,single,secondary,1,-60,0,0,unknown,6,second,243,1,-1,0,unknown,0
35,workforce,married,secondary,0,89,1,0,unknown,6,second,145,2,-1,0,unknown,0
58,workforce,divorced,secondary,0,-11,0,0,unknown,6,second,112,1,-1,0,unknown,0
39,workforce,married,primary,0,0,1,0,unknown,6,second,262,2,-1,0,unknown,0
43,workforce,married,secondary,0,-509,1,0,unknown,6,second,124,1,-1,0,unknown,0
39,nonworker,married,primary,0,408,1,0,unknown,6,second,53,1,-1,0,unknown,0
36,workforce,single,primary,0,58,1,0,unknown,6,second,134,1,-1,0,unknown,0
57,nonworker,single,secondary,0,1640,0,1,unknown,6,second,204,4,-1,0,unknown,0
36,manager,single,secondary,0,20,1,0,unknown,6,second,186,1,-1,0,unknown,0
50,workforce,married,primary,0,71,1,0,unknown,6,second,678,1,-1,0,unknown,0
55,workforce,married,secondary,0,52,1,0,unknown,6,second,182,1,-1,0,unknown,0
44,independent,married,tertiary,0,292,1,0,unknown,6,second,162,1,-1,0,unknown,0
44,workforce,divorced,secondary,0,424,1,0,unknown,6,second,27,1,-1,0,unknown,0
39,nonworker,single,primary,0,109,1,0,unknown,6,second,699,3,-1,0,unknown,0
46,workforce,married,unknown,0,1044,1,0,unknown,6,second,43,1,-1,0,unknown,0
39,workforce,married,secondary,0,983,1,0,unknown,6,second,97,1,-1,0,unknown,0
34,manager,married,secondary,0,869,0,0,unknown,6,second,1677,1,-1,0,unknown,1
40,workforce,married,primary,0,668,1,0,unknown,6,second,283,2,-1,0,unknown,0
50,manager,married,tertiary,0,964,1,0,unknown,6,second,323,1,-1,0,unknown,0
31,manager,single,secondary,0,301,1,0,unknown,6,second,82,1,-1,0,unknown,0
37,manager,single,secondary,0,140,1,0,unknown,6,second,310,1,-1,0,unknown,0
39,manager,single,secondary,0,1877,1,0,unknown,6,second,185,1,-1,0,unknown,0
51,workforce,married,primary,0,1127,1,0,unknown,6,second,47,1,-1,0,unknown,0
41,workforce,married,secondary,0,871,1,0,unknown,6,second,145,1,-1,0,unknown,0
41,workforce,married,secondary,0,767,1,1,unknown,6,second,204,1,-1,0,unknown,0
43,workforce,married,secondary,0,0,0,0,unknown,6,second,187,1,-1,0,unknown,0
30,workforce,single,secondary,0,209,1,0,unknown,6,second,30,2,-1,0,unknown,0
54,manager,divorced,primary,0,0,0,0,unknown,6,second,472,1,-1,0,unknown,0
43,workforce,divorced,secondary,0,110,1,1,unknown,6,second,448,1,-1,0,unknown,0
59,manager,divorced,tertiary,0,-76,1,1,unknown,6,second,264,1,-1,0,unknown,0
47,workforce,married,unknown,0,178,1,0,unknown,6,second,169,1,-1,0,unknown,0
40,workforce,married,primary,0,-66,1,0,unknown,6,second,288,1,-1,0,unknown,0
32,workforce,married,secondary,0,0,1,0,unknown,6,second,176,2,-1,0,unknown,0
29,workforce,married,secondary,0,1,1,0,unknown,6,second,215,1,-1,0,unknown,0
36,workforce,married,secondary,0,0,1,0,unknown,6,second,337,1,-1,0,unknown,0
55,nonworker,married,tertiary,0,5345,0,0,unknown,6,second,278,1,-1,0,unknown,0
30,workforce,divorced,secondary,0,-209,1,0,unknown,6,second,188,2,-1,0,unknown,0
39,manager,single,secondary,0,0,1,0,unknown,6,second,174,2,-1,0,unknown,0
39,workforce,divorced,secondary,0,42,1,0,unknown,6,second,226,2,-1,0,unknown,0
50,workforce,divorced,secondary,0,41,1,0,unknown,6,second,190,1,-1,0,unknown,0
44,workforce,married,secondary,0,-99,1,0,unknown,6,second,111,2,-1,0,unknown,0
37,workforce,single,secondary,0,17,1,0,unknown,6,second,164,1,-1,0,unknown,0
46,manager,married,primary,0,276,1,1,unknown,6,second,157,2,-1,0,unknown,0
32,workforce,single,unknown,0,-170,0,0,unknown,6,second,46,1,-1,0,unknown,0
37,manager,single,tertiary,0,230,1,1,unknown,6,second,374,1,-1,0,unknown,0
29,workforce,married,secondary,0,9,1,0,unknown,6,second,349,1,-1,0,unknown,0
41,workforce,married,secondary,0,946,1,0,unknown,6,second,325,1,-1,0,unknown,0
45,workforce,married,primary,0,1297,1,0,unknown,6,second,233,2,-1,0,unknown,0
57,nonworker,divorced,secondary,0,-331,1,0,unknown,6,second,531,1,-1,0,unknown,0
48,workforce,single,secondary,0,44,1,0,unknown,6,second,153,1,-1,0,unknown,0
60,nonworker,married,secondary,1,15,0,0,unknown,6,second,80,1,-1,0,unknown,0
26,manager,single,secondary,0,712,1,0,unknown,6,second,232,1,-1,0,unknown,0
58,nonworker,married,secondary,0,5435,1,0,unknown,6,second,118,1,-1,0,unknown,0
34,manager,married,secondary,0,507,1,0,unknown,6,second,190,1,-1,0,unknown,0
55,nonworker,divorced,secondary,0,387,1,0,unknown,6,second,918,1,-1,0,unknown,1
41,workforce,married,primary,0,0,1,1,unknown,6,second,238,1,-1,0,unknown,0
50,manager,divorced,secondary,0,1716,1,0,unknown,6,second,82,1,-1,0,unknown,0
49,independent,married,secondary,0,167,1,1,unknown,6,second,198,3,-1,0,unknown,0
44,manager,married,unknown,0,40,0,1,unknown,6,second,160,2,-1,0,unknown,0
44,workforce,married,primary,0,148,1,0,unknown,6,second,211,1,-1,0,unknown,0
31,workforce,married,secondary,0,17,1,1,unknown,6,second,120,1,-1,0,unknown,0
34,workforce,single,tertiary,0,1011,1,0,unknown,6,second,136,1,-1,0,unknown,0
46,manager,single,unknown,0,1527,1,0,unknown,6,second,269,1,-1,0,unknown,0
42,manager,married,tertiary,0,744,0,0,unknown,6,second,157,1,-1,0,unknown,0
52,manager,married,secondary,0,484,1,0,unknown,6,second,128,1,-1,0,unknown,0
29,manager,single,tertiary,0,0,1,0,unknown,6,second,211,1,-1,0,unknown,0
53,nonworker,married,primary,0,136,1,0,unknown,6,second,267,2,-1,0,unknown,0
43,workforce,married,secondary,0,1335,1,0,unknown,6,second,371,2,-1,0,unknown,0
38,manager,married,secondary,0,517,1,0,unknown,6,second,288,2,-1,0,unknown,0
46,manager,married,tertiary,0,459,1,0,unknown,6,second,221,1,-1,0,unknown,0
48,manager,divorced,unknown,0,549,1,0,unknown,6,second,427,1,-1,0,unknown,0
30,manager,divorced,secondary,0,83,1,1,unknown,6,second,310,1,-1,0,unknown,0
44,workforce,married,primary,0,213,0,0,unknown,6,second,158,1,-1,0,unknown,0
31,nonworker,married,primary,0,203,1,0,unknown,6,second,604,3,-1,0,unknown,0
42,workforce,single,secondary,0,518,1,0,unknown,6,second,198,1,-1,0,unknown,0
40,manager,single,tertiary,0,3877,1,0,unknown,6,second,145,1,-1,0,unknown,0
52,manager,married,secondary,0,1236,1,0,unknown,6,second,247,1,-1,0,unknown,0
45,workforce,divorced,secondary,0,756,1,0,unknown,6,second,179,2,-1,0,unknown,0
48,workforce,married,secondary,0,157,1,0,unknown,6,second,73,1,-1,0,unknown,0
45,workforce,married,primary,0,-66,1,0,unknown,6,second,263,2,-1,0,unknown,0
34,workforce,married,unknown,0,245,1,0,unknown,6,second,13,1,-1,0,unknown,0
34,workforce,married,primary,0,-144,1,0,unknown,6,second,79,2,-1,0,unknown,0
46,workforce,married,secondary,0,71,1,0,unknown,6,second,416,1,-1,0,unknown,0
49,workforce,divorced,secondary,0,505,1,0,unknown,6,second,162,1,-1,0,unknown,0
50,workforce,married,primary,0,249,1,0,unknown,6,second,129,1,-1,0,unknown,0
34,manager,single,secondary,0,0,1,0,unknown,6,second,150,1,-1,0,unknown,0
40,nonworker,single,secondary,0,11,1,0,unknown,6,second,43,1,-1,0,unknown,0
36,manager,married,secondary,0,639,1,0,unknown,6,second,191,1,-1,0,unknown,0
59,workforce,divorced,unknown,0,124,1,0,unknown,6,second,26,1,-1,0,unknown,0
45,workforce,married,secondary,0,82,1,0,unknown,6,second,250,1,-1,0,unknown,0
36,independent,married,tertiary,0,107,1,0,unknown,6,second,146,1,-1,0,unknown,0
56,workforce,married,secondary,0,473,1,0,unknown,6,second,416,1,-1,0,unknown,0
42,workforce,divorced,secondary,0,372,1,1,unknown,6,second,121,2,-1,0,unknown,0
30,manager,married,secondary,0,46,1,0,unknown,6,second,114,2,-1,0,unknown,0
30,nonworker,single,tertiary,0,34,1,0,unknown,6,second,289,1,-1,0,unknown,0
47,independent,married,unknown,0,935,1,0,unknown,6,second,225,1,-1,0,unknown,0
33,workforce,married,secondary,0,-10,1,0,unknown,6,second,123,1,-1,0,unknown,0
36,manager,married,secondary,0,-106,1,0,unknown,6,second,130,2,-1,0,unknown,0
39,workforce,divorced,primary,0,471,1,0,unknown,6,second,161,2,-1,0,unknown,0
56,manager,divorced,secondary,0,778,1,0,unknown,6,second,149,2,-1,0,unknown,0
39,workforce,divorced,unknown,0,170,1,0,unknown,6,second,268,2,-1,0,unknown,0
42,workforce,married,secondary,0,315,1,0,unknown,6,second,259,2,-1,0,unknown,0
52,workforce,married,secondary,0,3165,0,0,unknown,6,second,26,1,-1,0,unknown,0
36,manager,divorced,secondary,0,131,1,0,unknown,6,second,153,1,-1,0,unknown,0
35,independent,married,secondary,1,204,1,0,unknown,6,second,424,2,-1,0,unknown,0
47,workforce,married,secondary,0,83,1,0,unknown,6,second,179,2,-1,0,unknown,0
59,workforce,divorced,secondary,0,0,1,1,unknown,6,second,97,1,-1,0,unknown,0
57,workforce,married,primary,0,5431,1,1,unknown,6,second,383,1,-1,0,unknown,0
38,manager,married,unknown,0,1759,1,0,unknown,6,second,440,1,-1,0,unknown,0
46,nonworker,married,secondary,0,-125,1,0,unknown,6,second,23,1,-1,0,unknown,0
34,workforce,married,secondary,0,0,0,0,unknown,6,second,195,1,-1,0,unknown,0
28,workforce,single,secondary,0,5090,1,0,unknown,6,second,1297,3,-1,0,unknown,1
38,workforce,married,unknown,0,573,1,0,unknown,6,second,87,1,-1,0,unknown,0
56,workforce,married,secondary,0,1602,1,0,unknown,6,second,427,1,-1,0,unknown,0
41,workforce,single,primary,1,-137,1,1,unknown,6,second,189,1,-1,0,unknown,0
52,workforce,married,unknown,0,0,0,0,unknown,6,second,195,1,-1,0,unknown,0
54,workforce,married,secondary,0,193,0,0,unknown,6,second,179,1,-1,0,unknown,0
61,nonworker,married,secondary,0,195,1,1,unknown,6,second,179,1,-1,0,unknown,0
53,independent,married,secondary,0,288,0,0,unknown,6,second,69,1,-1,0,unknown,0
47,workforce,married,secondary,0,19,1,0,unknown,6,second,105,2,-1,0,unknown,0
53,workforce,married,primary,0,25,1,0,unknown,6,second,266,3,-1,0,unknown,0
46,workforce,married,secondary,0,216,1,0,unknown,6,second,524,2,-1,0,unknown,0
39,workforce,divorced,primary,0,190,1,1,unknown,6,second,96,2,-1,0,unknown,0
